No,ID,Duration,Year,AMS_after_mm,AMS_before_mm,gap_filled
3,FL593824AF,2h,2012,9.0,9.0,
3,FL593824AF,2h,2013,24.8,24.8,
3,FL593824AF,2h,2014,11.8,11.8,
3,FL593824AF,2h,2015,20.1,8.2,*
3,FL593824AF,2h,2016,40.6,40.6,
3,FL593824AF,2h,2017,42.8,42.8,
3,FL593824AF,2h,2018,7.4,7.4,
3,FL593824AF,2h,2019,19.2,19.2,
3,FL593824AF,2h,2020,33.8,33.8,
3,FL593824AF,3h,1995,26.2,2.7,*
3,FL593824AF,3h,1996,5.0,5.0,
3,FL593824AF,3h,1997,7.4,7.4,
3,FL593824AF,3h,1998,15.8,15.8,
3,FL593824AF,3h,1999,6.5,6.5,
3,FL593824AF,3h,2000,0.8,0.8,
3,FL593824AF,3h,2001,7.7,7.7,
3,FL593824AF,3h,2002,11.2,,Y
3,FL593824AF,3h,2003,14.2,14.2,
3,FL593824AF,3h,2004,18.1,18.1,
3,FL593824AF,3h,2005,7.7,3.6,*
3,FL593824AF,3h,2006,32.7,32.7,
3,FL593824AF,3h,2007,157.6,157.6,
3,FL593824AF,3h,2008,4.6,4.6,
3,FL593824AF,3h,2009,32.3,32.3,
3,FL593824AF,3h,2010,45.0,45.0,
3,FL593824AF,3h,2011,8.1,8.1,
3,FL593824AF,3h,2012,10.8,10.8,
3,FL593824AF,3h,2013,26.1,26.1,
3,FL593824AF,3h,2014,16.2,16.2,
3,FL593824AF,3h,2015,22.2,8.5,*
3,FL593824AF,3h,2016,43.6,43.6,
3,FL593824AF,3h,2017,42.8,42.8,
3,FL593824AF,3h,2018,7.4,7.4,
3,FL593824AF,3h,2019,19.2,19.2,
3,FL593824AF,3h,2020,34.8,34.8,
3,FL593824AF,6h,1995,37.5,5.4,*
3,FL593824AF,6h,1996,9.9,9.9,
3,FL593824AF,6h,1997,14.8,14.8,
3,FL593824AF,6h,1998,16.8,16.8,
3,FL593824AF,6h,1999,13.0,13.0,
3,FL593824AF,6h,2000,0.8,0.8,
3,FL593824AF,6h,2001,8.2,8.2,
3,FL593824AF,6h,2002,13.4,,Y
3,FL593824AF,6h,2003,14.7,14.7,
3,FL593824AF,6h,2004,18.2,18.2,
3,FL593824AF,6h,2005,13.7,7.3,*
3,FL593824AF,6h,2006,32.8,32.8,
3,FL593824AF,6h,2007,205.8,205.8,
3,FL593824AF,6h,2008,4.6,4.6,
3,FL593824AF,6h,2009,32.5,32.5,
3,FL593824AF,6h,2010,83.4,83.4,
3,FL593824AF,6h,2011,8.5,8.5,
3,FL593824AF,6h,2012,11.1,11.1,
3,FL593824AF,6h,2013,27.2,27.2,
3,FL593824AF,6h,2014,24.5,24.5,
3,FL593824AF,6h,2015,22.8,9.7,*
3,FL593824AF,6h,2016,46.1,46.1,
3,FL593824AF,6h,2017,42.8,42.8,
3,FL593824AF,6h,2018,7.6,7.6,
3,FL593824AF,6h,2019,27.7,27.7,
3,FL593824AF,6h,2020,38.0,38.0,
3,FL593824AF,12h,1995,59.8,10.7,*
3,FL593824AF,12h,1996,19.8,19.8,
3,FL593824AF,12h,1997,29.7,29.7,
3,FL593824AF,12h,1998,33.4,33.4,
3,FL593824AF,12h,1999,26.0,26.0,
3,FL593824AF,12h,2000,0.9,0.9,
3,FL593824AF,12h,2001,8.3,8.3,
3,FL593824AF,12h,2002,13.4,,Y
3,FL593824AF,12h,2003,20.6,20.6,
3,FL593824AF,12h,2004,18.4,18.4,
3,FL593824AF,12h,2005,21.6,14.5,*
3,FL593824AF,12h,2006,37.6,37.6,
3,FL593824AF,12h,2007,350.8,350.8,
3,FL593824AF,12h,2008,4.7,4.7,
3,FL593824AF,12h,2009,35.1,35.1,
3,FL593824AF,12h,2010,139.0,139.0,
3,FL593824AF,12h,2011,8.6,8.6,
3,FL593824AF,12h,2012,11.4,11.4,
3,FL593824AF,12h,2013,27.3,27.3,
3,FL593824AF,12h,2014,27.8,27.8,
3,FL593824AF,12h,2015,22.9,12.0,*
3,FL593824AF,12h,2016,46.7,46.7,
3,FL593824AF,12h,2017,42.8,42.8,
3,FL593824AF,12h,2018,9.4,9.4,
3,FL593824AF,12h,2019,31.2,31.2,
3,FL593824AF,12h,2020,38.0,38.0,
3,FL593824AF,24h,1995,78.1,21.4,*
3,FL593824AF,24h,1996,39.6,39.6,
3,FL593824AF,24h,1997,59.4,59.4,
3,FL593824AF,24h,1998,66.8,66.8,
3,FL593824AF,24h,1999,52.0,52.0,
3,FL593824AF,24h,2000,1.2,1.2,
3,FL593824AF,24h,2001,12.9,8.5,*
3,FL593824AF,24h,2002,13.4,,Y
3,FL593824AF,24h,2003,23.4,20.9,*
3,FL593824AF,24h,2004,18.7,18.7,
3,FL593824AF,24h,2005,29.0,29.0,
3,FL593824AF,24h,2006,44.6,44.6,
3,FL593824AF,24h,2007,438.3,438.3,
3,FL593824AF,24h,2008,4.8,4.8,
3,FL593824AF,24h,2009,37.2,37.2,
3,FL593824AF,24h,2010,190.7,190.7,
3,FL593824AF,24h,2011,10.7,10.7,
3,FL593824AF,24h,2012,11.6,11.6,
3,FL593824AF,24h,2013,27.4,27.4,
3,FL593824AF,24h,2014,36.2,36.2,
3,FL593824AF,24h,2015,23.0,16.6,*
3,FL593824AF,24h,2016,59.8,59.8,
3,FL593824AF,24h,2017,42.8,42.8,
3,FL593824AF,24h,2018,17.0,17.0,
3,FL593824AF,24h,2019,49.6,49.6,
3,FL593824AF,24h,2020,46.6,46.6,
4,FL385022AF,5min,1994,0.8,0.8,
4,FL385022AF,5min,1995,3.3,3.3,
4,FL385022AF,5min,1996,3.3,1.5,*
4,FL385022AF,5min,1997,2.7,,Y
4,FL385022AF,5min,1999,2.8,,Y
4,FL385022AF,5min,2001,1.3,,Y
4,FL385022AF,5min,2002,2.7,,Y
4,FL385022AF,5min,2003,5.3,,Y
4,FL385022AF,5min,2004,3.3,,Y
4,FL385022AF,5min,2005,3.6,,Y
4,FL385022AF,5min,2006,3.6,1.1,*
4,FL385022AF,5min,2007,13.2,13.2,
4,FL385022AF,5min,2008,3.0,3.0,
4,FL385022AF,5min,2009,1.6,1.6,
4,FL385022AF,5min,2010,3.6,3.6,
4,FL385022AF,10min,1994,1.6,1.6,
4,FL385022AF,10min,1995,6.6,6.6,
4,FL385022AF,10min,1996,4.2,3.0,*
4,FL385022AF,10min,1997,4.4,,Y
4,FL385022AF,10min,1999,3.8,,Y
4,FL385022AF,10min,2001,2.5,,Y
4,FL385022AF,10min,2002,3.6,,Y
4,FL385022AF,10min,2003,9.4,,Y
4,FL385022AF,10min,2004,4.2,,Y
4,FL385022AF,10min,2005,5.9,,Y
4,FL385022AF,10min,2006,6.0,2.2,*
4,FL385022AF,10min,2007,20.2,20.2,
4,FL385022AF,10min,2008,3.0,3.0,
4,FL385022AF,10min,2009,2.4,2.4,
4,FL385022AF,10min,2010,6.4,6.4,
4,FL385022AF,15min,1993,0.6,,Y
4,FL385022AF,15min,1994,2.4,2.4,
4,FL385022AF,15min,1995,9.9,9.9,
4,FL385022AF,15min,1996,4.8,4.5,*
4,FL385022AF,15min,1997,5.2,0.7,*
4,FL385022AF,15min,1998,0.7,0.7,
4,FL385022AF,15min,1999,4.3,,Y
4,FL385022AF,15min,2001,3.0,,Y
4,FL385022AF,15min,2002,4.1,,Y
4,FL385022AF,15min,2003,11.8,,Y
4,FL385022AF,15min,2004,4.8,,Y
4,FL385022AF,15min,2005,7.0,,Y
4,FL385022AF,15min,2006,8.0,2.5,*
4,FL385022AF,15min,2007,30.8,30.8,
4,FL385022AF,15min,2008,3.1,3.1,
4,FL385022AF,15min,2009,3.6,3.6,
4,FL385022AF,15min,2010,8.8,8.8,
4,FL385022AF,30min,1988,0.9,0.9,
4,FL385022AF,30min,1990,0.9,0.9,
4,FL385022AF,30min,1992,0.7,,Y
4,FL385022AF,30min,1993,1.2,,Y
4,FL385022AF,30min,1994,4.7,4.7,
4,FL385022AF,30min,1995,19.8,19.8,
4,FL385022AF,30min,1996,9.0,9.0,
4,FL385022AF,30min,1997,6.2,1.4,*
4,FL385022AF,30min,1998,1.4,1.4,
4,FL385022AF,30min,1999,4.6,,Y
4,FL385022AF,30min,2001,4.4,,Y
4,FL385022AF,30min,2002,6.6,,Y
4,FL385022AF,30min,2003,15.5,,Y
4,FL385022AF,30min,2004,4.8,,Y
4,FL385022AF,30min,2005,9.6,,Y
4,FL385022AF,30min,2006,14.4,3.2,*
4,FL385022AF,30min,2007,40.6,40.6,
4,FL385022AF,30min,2008,3.1,3.1,
4,FL385022AF,30min,2009,5.2,5.2,
4,FL385022AF,30min,2010,13.4,13.4,
4,FL385022AF,1h,1988,1.7,1.7,
4,FL385022AF,1h,1989,0.6,0.6,
4,FL385022AF,1h,1990,1.9,1.9,
4,FL385022AF,1h,1992,1.4,,Y
4,FL385022AF,1h,1993,2.3,0.6,*
4,FL385022AF,1h,1994,9.4,9.4,
4,FL385022AF,1h,1995,39.6,39.6,
4,FL385022AF,1h,1996,18.0,18.0,
4,FL385022AF,1h,1997,8.9,2.8,*
4,FL385022AF,1h,1998,2.8,2.8,
4,FL385022AF,1h,1999,5.0,,Y
4,FL385022AF,1h,2001,6.1,,Y
4,FL385022AF,1h,2002,11.3,,Y
4,FL385022AF,1h,2003,23.8,,Y
4,FL385022AF,1h,2004,4.8,,Y
4,FL385022AF,1h,2005,13.3,,Y
4,FL385022AF,1h,2006,17.3,4.0,*
4,FL385022AF,1h,2007,47.2,47.2,
4,FL385022AF,1h,2008,3.3,3.3,
4,FL385022AF,1h,2009,6.4,6.4,
4,FL385022AF,1h,2010,22.8,22.8,
4,FL385022AF,2h,1988,3.4,3.4,
4,FL385022AF,2h,1989,1.2,1.2,
4,FL385022AF,2h,1990,3.8,3.8,
4,FL385022AF,2h,1991,0.6,,Y
4,FL385022AF,2h,1992,2.9,,Y
4,FL385022AF,2h,1993,3.3,0.6,*
4,FL385022AF,2h,1994,10.8,10.8,
4,FL385022AF,2h,1995,53.2,53.2,
4,FL385022AF,2h,1996,18.1,18.1,
4,FL385022AF,2h,1997,14.0,5.5,*
4,FL385022AF,2h,1998,4.8,4.8,
4,FL385022AF,2h,1999,5.2,,Y
4,FL385022AF,2h,2001,8.8,,Y
4,FL385022AF,2h,2002,12.4,,Y
4,FL385022AF,2h,2003,30.0,,Y
4,FL385022AF,2h,2004,4.8,,Y
4,FL385022AF,2h,2005,15.2,,Y
4,FL385022AF,2h,2006,19.0,4.1,*
4,FL385022AF,2h,2007,61.4,61.4,
4,FL385022AF,2h,2008,3.6,3.6,
4,FL385022AF,2h,2009,6.4,6.4,
4,FL385022AF,2h,2010,33.4,33.4,
4,FL385022AF,3h,1988,5.1,5.1,
4,FL385022AF,3h,1989,1.8,1.8,
4,FL385022AF,3h,1990,5.7,5.7,
4,FL385022AF,3h,1991,1.0,,Y
4,FL385022AF,3h,1992,4.3,,Y
4,FL385022AF,3h,1993,4.8,0.7,*
4,FL385022AF,3h,1994,10.9,10.9,
4,FL385022AF,3h,1995,58.4,58.4,
4,FL385022AF,3h,1996,18.1,18.1,
4,FL385022AF,3h,1997,18.3,8.3,*
4,FL385022AF,3h,1998,6.8,6.8,
4,FL385022AF,3h,1999,5.5,,Y
4,FL385022AF,3h,2001,11.1,,Y
4,FL385022AF,3h,2002,16.1,,Y
4,FL385022AF,3h,2003,33.5,,Y
4,FL385022AF,3h,2004,4.8,,Y
4,FL385022AF,3h,2005,18.6,,Y
4,FL385022AF,3h,2006,19.0,4.1,*
4,FL385022AF,3h,2007,91.0,91.0,
4,FL385022AF,3h,2008,3.9,3.9,
4,FL385022AF,3h,2009,6.4,6.4,
4,FL385022AF,3h,2010,45.8,45.8,
4,FL385022AF,6h,1988,10.2,10.2,
4,FL385022AF,6h,1989,3.5,3.5,
4,FL385022AF,6h,1990,11.4,11.4,
4,FL385022AF,6h,1991,1.9,,Y
4,FL385022AF,6h,1992,8.6,,Y
4,FL385022AF,6h,1993,9.6,0.8,*
4,FL385022AF,6h,1994,16.4,16.4,
4,FL385022AF,6h,1995,67.8,67.8,
4,FL385022AF,6h,1996,19.1,19.1,
4,FL385022AF,6h,1997,21.9,16.5,*
4,FL385022AF,6h,1998,11.4,11.4,
4,FL385022AF,6h,1999,6.3,,Y
4,FL385022AF,6h,2001,14.8,,Y
4,FL385022AF,6h,2002,16.2,,Y
4,FL385022AF,6h,2003,34.4,,Y
4,FL385022AF,6h,2004,4.9,,Y
4,FL385022AF,6h,2005,35.2,,Y
4,FL385022AF,6h,2006,19.0,4.3,*
4,FL385022AF,6h,2007,146.8,146.8,
4,FL385022AF,6h,2008,4.7,4.7,
4,FL385022AF,6h,2009,6.4,6.4,
4,FL385022AF,6h,2010,84.1,84.1,
4,FL385022AF,12h,1988,20.5,20.5,
4,FL385022AF,12h,1989,7.1,7.1,
4,FL385022AF,12h,1990,22.8,22.8,
4,FL385022AF,12h,1991,3.9,,Y
4,FL385022AF,12h,1992,17.2,0.6,*
4,FL385022AF,12h,1993,19.1,1.0,*
4,FL385022AF,12h,1994,31.0,31.0,
4,FL385022AF,12h,1995,97.0,97.0,
4,FL385022AF,12h,1996,28.3,28.3,
4,FL385022AF,12h,1997,33.2,33.0,*
4,FL385022AF,12h,1998,16.7,16.7,
4,FL385022AF,12h,1999,9.2,,Y
4,FL385022AF,12h,2001,15.2,,Y
4,FL385022AF,12h,2002,16.2,,Y
4,FL385022AF,12h,2003,35.5,,Y
4,FL385022AF,12h,2004,5.0,,Y
4,FL385022AF,12h,2005,42.9,,Y
4,FL385022AF,12h,2006,19.1,4.6,*
4,FL385022AF,12h,2007,223.4,223.4,
4,FL385022AF,12h,2008,5.1,5.1,
4,FL385022AF,12h,2009,6.4,6.4,
4,FL385022AF,12h,2010,116.1,116.1,
4,FL385022AF,24h,1988,41.0,41.0,
4,FL385022AF,24h,1989,14.2,14.2,
4,FL385022AF,24h,1990,45.6,45.6,
4,FL385022AF,24h,1991,7.7,,Y
4,FL385022AF,24h,1992,34.4,0.8,*
4,FL385022AF,24h,1993,33.2,1.5,*
4,FL385022AF,24h,1994,34.7,34.7,
4,FL385022AF,24h,1995,109.2,109.2,
4,FL385022AF,24h,1996,56.6,56.6,
4,FL385022AF,24h,1997,66.0,66.0,
4,FL385022AF,24h,1998,32.6,32.6,
4,FL385022AF,24h,1999,14.4,,Y
4,FL385022AF,24h,2001,16.7,,Y
4,FL385022AF,24h,2002,19.1,,Y
4,FL385022AF,24h,2003,37.8,,Y
4,FL385022AF,24h,2004,5.0,,Y
4,FL385022AF,24h,2005,70.4,,Y
4,FL385022AF,24h,2006,21.5,5.2,*
4,FL385022AF,24h,2007,290.0,290.0,
4,FL385022AF,24h,2008,7.5,5.9,*
4,FL385022AF,24h,2009,6.4,6.4,
4,FL385022AF,24h,2010,167.0,167.0,
5,FL580672AF,5min,1993,1.2,,Y
5,FL580672AF,5min,1994,0.6,0.5,
5,FL580672AF,5min,1995,1.3,,Y
5,FL580672AF,5min,1996,1.4,,Y
5,FL580672AF,5min,1997,1.7,,Y
5,FL580672AF,5min,1998,2.5,2.5,
5,FL580672AF,5min,1999,0.5,0.5,
5,FL580672AF,5min,2001,2.0,0.8,*
5,FL580672AF,5min,2002,1.1,,Y
5,FL580672AF,5min,2003,4.4,4.4,
5,FL580672AF,5min,2004,3.6,3.6,
5,FL580672AF,5min,2005,0.8,,Y
5,FL580672AF,5min,2006,4.6,,Y
5,FL580672AF,5min,2007,4.2,,Y
5,FL580672AF,5min,2009,3.4,,Y
5,FL580672AF,5min,2010,2.6,,Y
5,FL580672AF,5min,2011,0.7,,Y
5,FL580672AF,5min,2012,4.3,,Y
5,FL580672AF,5min,2013,2.8,2.8,
5,FL580672AF,5min,2014,1.7,1.7,
5,FL580672AF,5min,2015,7.2,7.2,
5,FL580672AF,5min,2016,10.2,10.2,
5,FL580672AF,10min,1993,1.6,0.8,*
5,FL580672AF,10min,1994,1.1,1.1,
5,FL580672AF,10min,1995,2.5,,Y
5,FL580672AF,10min,1996,2.5,,Y
5,FL580672AF,10min,1997,2.3,,Y
5,FL580672AF,10min,1998,5.0,5.0,
5,FL580672AF,10min,1999,0.8,0.8,
5,FL580672AF,10min,2001,3.9,1.4,*
5,FL580672AF,10min,2002,2.1,,Y
5,FL580672AF,10min,2003,8.8,8.8,
5,FL580672AF,10min,2004,4.7,4.7,
5,FL580672AF,10min,2005,1.5,,Y
5,FL580672AF,10min,2006,7.7,0.5,*
5,FL580672AF,10min,2007,6.3,,Y
5,FL580672AF,10min,2009,5.1,,Y
5,FL580672AF,10min,2010,4.8,,Y
5,FL580672AF,10min,2011,1.3,,Y
5,FL580672AF,10min,2012,6.9,,Y
5,FL580672AF,10min,2013,5.7,5.7,
5,FL580672AF,10min,2014,3.3,3.3,
5,FL580672AF,10min,2015,7.7,7.7,
5,FL580672AF,10min,2016,16.2,16.2,
5,FL580672AF,15min,1993,2.0,1.2,*
5,FL580672AF,15min,1994,1.6,1.6,
5,FL580672AF,15min,1995,3.4,,Y
5,FL580672AF,15min,1996,3.3,,Y
5,FL580672AF,15min,1997,3.1,,Y
5,FL580672AF,15min,1998,5.2,5.2,
5,FL580672AF,15min,1999,1.0,1.0,
5,FL580672AF,15min,2001,4.7,2.0,*
5,FL580672AF,15min,2002,3.1,,Y
5,FL580672AF,15min,2003,11.1,11.1,
5,FL580672AF,15min,2004,5.7,5.7,
5,FL580672AF,15min,2005,2.0,,Y
5,FL580672AF,15min,2006,10.4,0.7,*
5,FL580672AF,15min,2007,8.4,,Y
5,FL580672AF,15min,2009,6.5,,Y
5,FL580672AF,15min,2010,5.6,,Y
5,FL580672AF,15min,2011,1.8,,Y
5,FL580672AF,15min,2012,8.6,,Y
5,FL580672AF,15min,2013,8.5,8.5,
5,FL580672AF,15min,2014,5.0,5.0,
5,FL580672AF,15min,2015,9.8,9.8,
5,FL580672AF,15min,2016,21.4,21.4,
5,FL580672AF,30min,1987,0.5,0.5,
5,FL580672AF,30min,1989,0.6,0.6,
5,FL580672AF,30min,1992,0.6,0.6,
5,FL580672AF,30min,1993,2.5,2.5,
5,FL580672AF,30min,1994,3.3,3.3,
5,FL580672AF,30min,1995,5.3,,Y
5,FL580672AF,30min,1996,5.5,,Y
5,FL580672AF,30min,1997,5.4,,Y
5,FL580672AF,30min,1998,5.4,5.4,
5,FL580672AF,30min,1999,1.8,1.8,
5,FL580672AF,30min,2001,5.6,3.8,*
5,FL580672AF,30min,2002,4.8,,Y
5,FL580672AF,30min,2003,13.7,13.7,
5,FL580672AF,30min,2004,6.1,6.1,
5,FL580672AF,30min,2005,3.3,,Y
5,FL580672AF,30min,2006,15.3,0.9,*
5,FL580672AF,30min,2007,15.2,,Y
5,FL580672AF,30min,2008,0.7,,Y
5,FL580672AF,30min,2009,9.3,,Y
5,FL580672AF,30min,2010,6.1,,Y
5,FL580672AF,30min,2011,2.6,,Y
5,FL580672AF,30min,2012,13.6,,Y
5,FL580672AF,30min,2013,17.1,17.1,
5,FL580672AF,30min,2014,10.0,10.0,
5,FL580672AF,30min,2015,13.0,13.0,
5,FL580672AF,30min,2016,27.0,27.0,
5,FL580672AF,1h,1987,1.0,1.0,
5,FL580672AF,1h,1988,1.0,1.0,
5,FL580672AF,1h,1989,1.1,1.1,
5,FL580672AF,1h,1990,0.7,0.5,*
5,FL580672AF,1h,1992,1.2,1.2,
5,FL580672AF,1h,1993,5.0,5.0,
5,FL580672AF,1h,1994,6.5,6.5,
5,FL580672AF,1h,1995,6.0,,Y
5,FL580672AF,1h,1996,7.0,,Y
5,FL580672AF,1h,1997,8.0,0.8,*
5,FL580672AF,1h,1998,6.3,6.3,
5,FL580672AF,1h,1999,3.3,3.3,
5,FL580672AF,1h,2001,7.4,7.4,
5,FL580672AF,1h,2002,7.0,,Y
5,FL580672AF,1h,2003,20.7,14.1,*
5,FL580672AF,1h,2004,6.1,6.1,
5,FL580672AF,1h,2005,5.4,,Y
5,FL580672AF,1h,2006,20.1,1.0,*
5,FL580672AF,1h,2007,24.3,,Y
5,FL580672AF,1h,2008,1.1,,Y
5,FL580672AF,1h,2009,11.7,,Y
5,FL580672AF,1h,2010,7.4,,Y
5,FL580672AF,1h,2011,4.0,,Y
5,FL580672AF,1h,2012,15.5,,Y
5,FL580672AF,1h,2013,34.2,34.2,
5,FL580672AF,1h,2014,20.0,20.0,
5,FL580672AF,1h,2015,15.5,15.5,
5,FL580672AF,1h,2016,27.6,27.6,
5,FL580672AF,2h,1987,2.0,2.0,
5,FL580672AF,2h,1988,1.9,1.9,
5,FL580672AF,2h,1989,2.2,2.2,
5,FL580672AF,2h,1990,1.3,1.1,*
5,FL580672AF,2h,1991,0.6,,Y
5,FL580672AF,2h,1992,2.5,2.5,
5,FL580672AF,2h,1993,7.0,7.0,
5,FL580672AF,2h,1994,6.8,6.8,
5,FL580672AF,2h,1995,10.2,,Y
5,FL580672AF,2h,1996,9.3,,Y
5,FL580672AF,2h,1997,14.5,1.6,*
5,FL580672AF,2h,1998,6.5,6.5,
5,FL580672AF,2h,1999,6.0,6.0,
5,FL580672AF,2h,2001,14.2,14.2,
5,FL580672AF,2h,2002,9.2,0.9,*
5,FL580672AF,2h,2003,22.9,14.2,*
5,FL580672AF,2h,2004,6.1,6.1,
5,FL580672AF,2h,2005,7.8,,Y
5,FL580672AF,2h,2006,24.1,1.0,*
5,FL580672AF,2h,2007,33.1,,Y
5,FL580672AF,2h,2008,1.5,,Y
5,FL580672AF,2h,2009,12.4,,Y
5,FL580672AF,2h,2010,11.8,,Y
5,FL580672AF,2h,2011,4.5,,Y
5,FL580672AF,2h,2012,17.3,,Y
5,FL580672AF,2h,2013,42.3,42.3,
5,FL580672AF,2h,2014,23.4,23.4,
5,FL580672AF,2h,2015,15.8,15.8,
5,FL580672AF,2h,2016,27.6,27.6,
5,FL580672AF,3h,1987,3.0,3.0,
5,FL580672AF,3h,1988,2.9,2.9,
5,FL580672AF,3h,1989,3.3,3.3,
5,FL580672AF,3h,1990,2.0,1.6,*
5,FL580672AF,3h,1991,0.9,,Y
5,FL580672AF,3h,1992,3.7,3.7,
5,FL580672AF,3h,1993,10.0,10.0,
5,FL580672AF,3h,1994,7.0,7.0,
5,FL580672AF,3h,1995,14.0,,Y
5,FL580672AF,3h,1996,12.5,,Y
5,FL580672AF,3h,1997,16.4,2.4,*
5,FL580672AF,3h,1998,6.5,6.5,
5,FL580672AF,3h,1999,8.5,8.5,
5,FL580672AF,3h,2001,20.0,20.0,
5,FL580672AF,3h,2002,10.7,1.2,*
5,FL580672AF,3h,2003,22.9,14.2,*
5,FL580672AF,3h,2004,6.1,6.1,
5,FL580672AF,3h,2005,7.9,,Y
5,FL580672AF,3h,2006,24.4,1.0,*
5,FL580672AF,3h,2007,38.2,,Y
5,FL580672AF,3h,2008,2.1,,Y
5,FL580672AF,3h,2009,12.9,,Y
5,FL580672AF,3h,2010,14.0,,Y
5,FL580672AF,3h,2011,4.5,,Y
5,FL580672AF,3h,2012,20.7,,Y
5,FL580672AF,3h,2013,50.4,50.4,
5,FL580672AF,3h,2014,23.4,23.4,
5,FL580672AF,3h,2015,16.0,16.0,
5,FL580672AF,3h,2016,27.7,27.7,
5,FL580672AF,6h,1987,6.0,6.0,
5,FL580672AF,6h,1988,5.8,5.8,
5,FL580672AF,6h,1989,6.6,6.6,
5,FL580672AF,6h,1990,3.9,3.2,*
5,FL580672AF,6h,1991,1.8,0.8,*
5,FL580672AF,6h,1992,7.4,7.4,
5,FL580672AF,6h,1993,10.4,10.4,
5,FL580672AF,6h,1994,9.1,9.1,
5,FL580672AF,6h,1995,24.7,,Y
5,FL580672AF,6h,1996,18.3,,Y
5,FL580672AF,6h,1997,28.2,4.9,*
5,FL580672AF,6h,1998,12.2,6.8,*
5,FL580672AF,6h,1999,13.0,13.0,
5,FL580672AF,6h,2001,27.4,27.4,
5,FL580672AF,6h,2002,12.9,1.8,*
5,FL580672AF,6h,2003,23.0,14.7,*
5,FL580672AF,6h,2004,6.1,6.1,
5,FL580672AF,6h,2005,11.2,,Y
5,FL580672AF,6h,2006,24.6,1.0,*
5,FL580672AF,6h,2007,46.9,,Y
5,FL580672AF,6h,2008,3.6,,Y
5,FL580672AF,6h,2009,14.3,,Y
5,FL580672AF,6h,2010,20.1,,Y
5,FL580672AF,6h,2011,4.5,,Y
5,FL580672AF,6h,2012,23.4,,Y
5,FL580672AF,6h,2013,63.6,63.6,
5,FL580672AF,6h,2014,26.4,26.4,
5,FL580672AF,6h,2015,21.9,21.9,
5,FL580672AF,6h,2016,27.7,27.7,
5,FL580672AF,12h,1987,12.0,12.0,
5,FL580672AF,12h,1988,11.5,11.5,
5,FL580672AF,12h,1989,13.2,13.2,
5,FL580672AF,12h,1990,7.8,6.5,*
5,FL580672AF,12h,1991,3.5,1.5,*
5,FL580672AF,12h,1992,14.7,14.7,
5,FL580672AF,12h,1993,11.3,11.3,
5,FL580672AF,12h,1994,9.4,9.4,
5,FL580672AF,12h,1995,47.6,,Y
5,FL580672AF,12h,1996,30.4,,Y
5,FL580672AF,12h,1997,55.4,9.8,*
5,FL580672AF,12h,1998,24.2,9.8,*
5,FL580672AF,12h,1999,13.3,13.3,
5,FL580672AF,12h,2001,27.6,27.6,
5,FL580672AF,12h,2002,12.9,1.9,*
5,FL580672AF,12h,2003,23.0,20.6,*
5,FL580672AF,12h,2004,6.2,6.2,
5,FL580672AF,12h,2005,22.0,,Y
5,FL580672AF,12h,2006,28.1,1.1,*
5,FL580672AF,12h,2007,57.1,,Y
5,FL580672AF,12h,2008,5.5,,Y
5,FL580672AF,12h,2009,17.8,,Y
5,FL580672AF,12h,2010,20.9,,Y
5,FL580672AF,12h,2011,4.6,,Y
5,FL580672AF,12h,2012,23.6,,Y
5,FL580672AF,12h,2013,65.6,65.6,
5,FL580672AF,12h,2014,30.8,30.8,
5,FL580672AF,12h,2015,22.8,22.8,
5,FL580672AF,12h,2016,27.9,27.9,
5,FL580672AF,24h,1987,24.0,24.0,
5,FL580672AF,24h,1988,23.0,23.0,
5,FL580672AF,24h,1989,26.5,26.5,
5,FL580672AF,24h,1990,15.7,13.0,*
5,FL580672AF,24h,1991,7.1,3.0,*
5,FL580672AF,24h,1992,29.5,29.5,
5,FL580672AF,24h,1993,13.1,13.1,
5,FL580672AF,24h,1994,9.7,9.7,
5,FL580672AF,24h,1995,85.9,,Y
5,FL580672AF,24h,1996,49.1,,Y
5,FL580672AF,24h,1997,72.3,19.6,*
5,FL580672AF,24h,1998,48.4,19.5,*
5,FL580672AF,24h,1999,18.1,15.9,*
5,FL580672AF,24h,2001,32.1,32.1,
5,FL580672AF,24h,2002,12.9,2.0,*
5,FL580672AF,24h,2003,23.1,20.9,*
5,FL580672AF,24h,2004,6.3,6.3,
5,FL580672AF,24h,2005,43.4,,Y
5,FL580672AF,24h,2006,35.5,1.2,*
5,FL580672AF,24h,2007,65.1,,Y
5,FL580672AF,24h,2008,7.4,,Y
5,FL580672AF,24h,2009,25.5,,Y
5,FL580672AF,24h,2010,31.4,,Y
5,FL580672AF,24h,2011,5.8,,Y
5,FL580672AF,24h,2012,24.6,,Y
5,FL580672AF,24h,2013,66.7,66.7,
5,FL580672AF,24h,2014,32.8,32.8,
5,FL580672AF,24h,2015,24.0,24.0,
5,FL580672AF,24h,2016,28.2,28.2,
6,FL585627AF,5min,1993,1.6,,Y
6,FL585627AF,5min,1996,1.5,,Y
6,FL585627AF,5min,1997,0.5,,Y
6,FL585627AF,5min,1998,1.4,,Y
6,FL585627AF,5min,2001,2.5,,Y
6,FL585627AF,5min,2002,1.2,,Y
6,FL585627AF,5min,2003,3.2,,Y
6,FL585627AF,5min,2004,1.5,,Y
6,FL585627AF,5min,2005,0.9,,Y
6,FL585627AF,5min,2006,5.3,,Y
